m,coco,coco_pct,country,place
10,7.0,0.06,italië,bardolino
10,8.0,0.035,italië,bardolino
10,9.0,0.032,italië,bardolino
10,12.0,0.0,italië,bardolino
10,14.0,0.0,italië,bardolino
10,15.0,0.0,italië,bardolino
10,17.0,0.005,italië,bardolino
10,18.0,0.002,italië,bardolino
10,25.0,0.002,italië,bardolino
10,26.0,0.0,italië,bardolino
10,27.0,0.001,italië,bardolino
11,1.0,0.203,italië,bardolino
11,2.0,0.126,italië,bardolino
11,3.0,0.287,italië,bardolino
11,4.0,0.03,italië,bardolino
11,5.0,0.197,italië,bardolino
11,7.0,0.079,italië,bardolino
11,8.0,0.049,italië,bardolino
11,9.0,0.024,italië,bardolino
11,12.0,0.0,italië,bardolino
11,14.0,0.0,italië,bardolino
11,15.0,0.0,italië,bardolino
11,17.0,0.004,italië,bardolino
11,18.0,0.001,italië,bardolino
11,25.0,0.001,italië,bardolino
11,26.0,0.0,italië,bardolino
11,27.0,0.0,italië,bardolino
12,1.0,0.207,italië,bardolino
12,2.0,0.122,italië,bardolino
12,3.0,0.26,italië,bardolino
12,4.0,0.03,italië,bardolino
12,5.0,0.258,italië,bardolino
12,7.0,0.061,italië,bardolino
12,8.0,0.04,italië,bardolino
12,9.0,0.015,italië,bardolino
12,12.0,0.003,italië,bardolino
12,14.0,0.003,italië,bardolino
12,15.0,0.001,italië,bardolino
12,17.0,0.0,italië,bardolino
12,18.0,0.0,italië,bardolino
12,25.0,0.0,italië,bardolino
12,26.0,0.0,italië,bardolino
12,27.0,0.0,italië,bardolino
1,1.0,0.292,italië,bari
1,2.0,0.271,italië,bari
1,3.0,0.288,italië,bari
1,4.0,0.011,italië,bari
1,5.0,0.015,italië,bari
1,7.0,0.052,italië,bari
1,8.0,0.036,italië,bari
1,9.0,0.018,italië,bari
1,12.0,0.002,italië,bari
1,13.0,0.0,italië,bari
1,14.0,0.002,italië,bari
1,15.0,0.001,italië,bari
1,16.0,0.0,italië,bari
1,17.0,0.011,italië,bari
1,18.0,0.001,italië,bari
1,21.0,0.0,italië,bari
1,23.0,0.0,italië,bari
1,25.0,0.001,italië,bari
1,26.0,0.0,italië,bari
2,1.0,0.418,italië,bari
2,2.0,0.246,italië,bari
2,3.0,0.231,italië,bari
2,4.0,0.016,italië,bari
2,5.0,0.012,italië,bari
2,7.0,0.04,italië,bari
2,8.0,0.02,italië,bari
2,9.0,0.007,italië,bari
2,12.0,0.001,italië,bari
2,13.0,0.0,italië,bari
2,14.0,0.0,italië,bari
2,15.0,0.0,italië,bari
2,16.0,0.0,italië,bari
2,17.0,0.003,italië,bari
2,18.0,0.001,italië,bari
2,21.0,0.0,italië,bari
2,23.0,0.0,italië,bari
2,25.0,0.002,italië,bari
2,26.0,0.0,italië,bari
3,1.0,0.419,italië,bari
3,2.0,0.22,italië,bari
3,3.0,0.224,italië,bari
3,4.0,0.028,italië,bari
3,5.0,0.009,italië,bari
3,7.0,0.044,italië,bari
3,8.0,0.033,italië,bari
3,9.0,0.009,italië,bari
3,12.0,0.0,italië,bari
3,13.0,0.0,italië,bari
3,14.0,0.001,italië,bari
3,15.0,0.0,italië,bari
3,16.0,0.0,italië,bari
3,17.0,0.01,italië,bari
3,18.0,0.002,italië,bari
3,21.0,0.0,italië,bari
3,23.0,0.0,italië,bari
3,25.0,0.0,italië,bari
3,26.0,0.0,italië,bari
4,1.0,0.429,italië,bari
4,2.0,0.216,italië,bari
4,3.0,0.246,italië,bari
4,4.0,0.019,italië,bari
4,5.0,0.006,italië,bari
4,7.0,0.042,italië,bari
4,8.0,0.023,italië,bari
4,9.0,0.006,italië,bari
4,12.0,0.0,italië,bari
4,13.0,0.0,italië,bari
4,14.0,0.0,italië,bari
4,15.0,0.0,italië,bari
4,16.0,0.0,italië,bari
4,17.0,0.009,italië,bari
4,18.0,0.001,italië,bari
4,21.0,0.0,italië,bari
4,23.0,0.0,italië,bari
4,25.0,0.0,italië,bari
4,26.0,0.0,italië,bari
5,1.0,0.408,italië,bari
5,2.0,0.278,italië,bari
5,3.0,0.226,italië,bari
5,4.0,0.014,italië,bari
5,5.0,0.005,italië,bari
5,7.0,0.031,italië,bari
5,8.0,0.02,italië,bari
5,9.0,0.009,italië,bari
5,12.0,0.0,italië,bari
5,13.0,0.0,italië,bari
5,14.0,0.0,italië,bari
5,15.0,0.0,italië,bari
5,16.0,0.0,italië,bari
5,17.0,0.007,italië,bari
5,18.0,0.001,italië,bari
5,21.0,0.0,italië,bari
5,23.0,0.0,italië,bari
5,25.0,0.001,italië,bari
5,26.0,0.0,italië,bari
6,1.0,0.599,italië,bari
6,2.0,0.193,italië,bari
6,3.0,0.155,italië,bari
6,4.0,0.005,italië,bari
6,5.0,0.002,italië,bari
6,7.0,0.017,italië,bari
6,8.0,0.011,italië,bari
6,9.0,0.005,italië,bari
6,12.0,0.0,italië,bari
6,13.0,0.0,italië,bari
6,14.0,0.0,italië,bari
6,15.0,0.0,italië,bari
6,16.0,0.0,italië,bari
6,17.0,0.006,italië,bari
6,18.0,0.003,italië,bari
6,21.0,0.0,italië,bari
6,23.0,0.001,italië,bari
6,25.0,0.002,italië,bari
6,26.0,0.0,italië,bari
7,1.0,0.789,italië,bari
7,2.0,0.132,italië,bari
7,3.0,0.056,italië,bari
7,4.0,0.003,italië,bari
7,5.0,0.0,italië,bari
7,7.0,0.007,italië,bari
7,8.0,0.004,italië,bari
7,9.0,0.002,italië,bari
7,12.0,0.0,italië,bari
7,13.0,0.0,italië,bari
7,14.0,0.0,italië,bari
7,15.0,0.0,italië,bari
7,16.0,0.0,italië,bari
7,17.0,0.004,italië,bari
7,18.0,0.001,italië,bari
7,21.0,0.0,italië,bari
7,23.0,0.0,italië,bari
7,25.0,0.003,italië,bari
7,26.0,0.0,italië,bari
8,1.0,0.686,italië,bari
8,2.0,0.171,italië,bari
8,3.0,0.112,italië,bari
8,4.0,0.003,italië,bari
8,5.0,0.0,italië,bari
8,7.0,0.007,italië,bari
8,8.0,0.002,italië,bari
8,9.0,0.002,italië,bari
8,12.0,0.0,italië,bari
8,13.0,0.0,italië,bari
8,14.0,0.0,italië,bari
8,15.0,0.0,italië,bari
8,16.0,0.0,italië,bari
8,17.0,0.011,italië,bari
8,18.0,0.001,italië,bari
8,21.0,0.0,italië,bari
8,23.0,0.0,italië,bari
8,25.0,0.003,italië,bari
8,26.0,0.0,italië,bari
9,1.0,0.491,italië,bari
9,2.0,0.278,italië,bari
9,3.0,0.174,italië,bari
9,4.0,0.002,italië,bari
9,5.0,0.001,italië,bari
9,7.0,0.01,italië,bari
9,8.0,0.008,italië,bari
9,9.0,0.005,italië,bari
9,12.0,0.0,italië,bari
9,13.0,0.0,italië,bari
9,14.0,0.0,italië,bari
9,15.0,0.0,italië,bari
9,16.0,0.0,italië,bari
9,17.0,0.015,italië,bari
9,18.0,0.01,italië,bari
9,21.0,0.0,italië,bari
9,23.0,0.001,italië,bari
9,25.0,0.004,italië,bari
9,26.0,0.0,italië,bari
10,1.0,0.426,italië,bari
10,2.0,0.274,italië,bari
10,3.0,0.216,italië,bari
10,4.0,0.006,italië,bari
10,5.0,0.011,italië,bari
10,7.0,0.027,italië,bari
10,8.0,0.022,italië,bari
10,9.0,0.012,italië,bari
10,12.0,0.0,italië,bari
10,13.0,0.0,italië,bari
10,14.0,0.0,italië,bari
10,15.0,0.0,italië,bari
10,16.0,0.0,italië,bari
10,17.0,0.006,italië,bari
10,18.0,0.0,italië,bari
10,21.0,0.0,italië,bari
10,23.0,0.0,italië,bari
10,25.0,0.001,italië,bari
10,26.0,0.0,italië,bari
11,1.0,0.254,italië,bari
11,2.0,0.281,italië,bari
11,3.0,0.322,italië,bari
11,4.0,0.015,italië,bari
11,5.0,0.015,italië,bari
11,7.0,0.041,italië,bari
11,8.0,0.042,italië,bari
11,9.0,0.014,italië,bari
11,12.0,0.0,italië,bari
11,13.0,0.0,italië,bari
11,14.0,0.0,italië,bari
11,15.0,0.0,italië,bari
11,16.0,0.0,italië,bari
11,17.0,0.011,italië,bari
11,18.0,0.001,italië,bari
11,21.0,0.0,italië,bari
11,23.0,0.0,italië,bari
11,25.0,0.005,italië,bari
11,26.0,0.0,italië,bari
12,1.0,0.252,italië,bari
12,2.0,0.319,italië,bari
12,3.0,0.304,italië,bari
12,4.0,0.01,italië,bari
12,5.0,0.017,italië,bari
12,7.0,0.046,italië,bari
12,8.0,0.03,italië,bari
12,9.0,0.01,italië,bari
12,12.0,0.0,italië,bari
12,13.0,0.0,italië,bari
12,14.0,0.0,italië,bari
12,15.0,0.0,italië,bari
12,16.0,0.0,italië,bari
12,17.0,0.008,italië,bari
12,18.0,0.002,italië,bari
12,21.0,0.0,italië,bari
12,23.0,0.0,italië,bari
12,25.0,0.001,italië,bari
12,26.0,0.0,italië,bari
1,1.0,0.247,italië,bologna
1,2.0,0.146,italië,bologna
1,3.0,0.107,italië,bologna
1,4.0,0.09,italië,bologna
1,5.0,0.34,italië,bologna
1,7.0,0.043,italië,bologna
1,8.0,0.013,italië,bologna
1,9.0,0.005,italië,bologna
1,10.0,0.0,italië,bologna
1,12.0,0.003,italië,bologna
1,13.0,0.001,italië,bologna
1,14.0,0.005,italië,bologna
1,15.0,0.001,italië,bologna
1,16.0,0.0,italië,bologna
1,17.0,0.0,italië,bologna
1,18.0,0.0,italië,bologna
1,21.0,0.0,italië,bologna
1,25.0,0.0,italië,bologna
1,26.0,0.0,italië,bologna
1,27.0,0.0,italië,bologna
2,1.0,0.369,italië,bologna
2,2.0,0.184,italië,bologna
2,3.0,0.11,italië,bologna
2,4.0,0.067,italië,bologna
2,5.0,0.182,italië,bologna
2,7.0,0.054,italië,bologna
2,8.0,0.02,italië,bologna
2,9.0,0.001,italië,bologna
2,10.0,0.0,italië,bologna
2,12.0,0.005,italië,bologna
2,13.0,0.001,italië,bologna
2,14.0,0.006,italië,bologna
2,15.0,0.002,italië,bologna
2,16.0,0.0,italië,bologna
2,17.0,0.0,italië,bologna
2,18.0,0.0,italië,bologna
2,21.0,0.0,italië,bologna
2,25.0,0.0,italië,bologna
2,26.0,0.0,italië,bologna
2,27.0,0.0,italië,bologna
3,1.0,0.358,italië,bologna
3,2.0,0.306,italië,bologna
3,3.0,0.143,italië,bologna
3,4.0,0.06,italië,bologna
3,5.0,0.053,italië,bologna
3,7.0,0.055,italië,bologna
3,8.0,0.014,italië,bologna
3,9.0,0.001,italië,bologna
3,10.0,0.001,italië,bologna
3,12.0,0.003,italië,bologna
3,13.0,0.0,italië,bologna
3,14.0,0.004,italië,bologna
3,15.0,0.001,italië,bologna
3,16.0,0.0,italië,bologna
3,17.0,0.0,italië,bologna
3,18.0,0.0,italië,bologna
3,21.0,0.0,italië,bologna
3,25.0,0.0,italië,bologna
3,26.0,0.0,italië,bologna
3,27.0,0.0,italië,bologna
4,1.0,0.328,italië,bologna
4,2.0,0.311,italië,bologna
4,3.0,0.201,italië,bologna
4,4.0,0.047,italië,bologna
4,5.0,0.027,italië,bologna
4,7.0,0.062,italië,bologna
4,8.0,0.015,italië,bologna
4,9.0,0.005,italië,bologna
4,10.0,0.0,italië,bologna
4,12.0,0.0,italië,bologna
4,13.0,0.0,italië,bologna
4,14.0,0.0,italië,bologna
4,15.0,0.0,italië,bologna
4,16.0,0.0,italië,bologna
4,17.0,0.001,italië,bologna
4,18.0,0.001,italië,bologna
4,21.0,0.0,italië,bologna
4,25.0,0.004,italië,bologna
4,26.0,0.0,italië,bologna
4,27.0,0.0,italië,bologna
5,1.0,0.192,italië,bologna
5,2.0,0.352,italië,bologna
5,3.0,0.232,italië,bologna
5,4.0,0.039,italië,bologna
5,5.0,0.027,italië,bologna
5,7.0,0.09,italië,bologna
5,8.0,0.043,italië,bologna
5,9.0,0.018,italië,bologna
5,10.0,0.0,italië,bologna
5,12.0,0.0,italië,bologna
5,13.0,0.0,italië,bologna
5,14.0,0.0,italië,bologna
5,15.0,0.0,italië,bologna
5,16.0,0.0,italië,bologna
5,17.0,0.001,italië,bologna
5,18.0,0.001,italië,bologna
5,21.0,0.0,italië,bologna
5,25.0,0.006,italië,bologna
5,26.0,0.0,italië,bologna
5,27.0,0.0,italië,bologna
6,1.0,0.384,italië,bologna
6,2.0,0.412,italië,bologna
6,3.0,0.113,italië,bologna
6,4.0,0.011,italië,bologna
6,5.0,0.007,italië,bologna
6,7.0,0.036,italië,bologna
6,8.0,0.01,italië,bologna
6,9.0,0.002,italië,bologna
6,10.0,0.0,italië,bologna
6,12.0,0.0,italië,bologna
6,13.0,0.0,italië,bologna
6,14.0,0.0,italië,bologna
6,15.0,0.0,italië,bologna
6,16.0,0.0,italië,bologna
6,17.0,0.001,italië,bologna
6,18.0,0.006,italië,bologna
6,21.0,0.0,italië,bologna
6,25.0,0.017,italië,bologna
6,26.0,0.001,italië,bologna
6,27.0,0.0,italië,bologna
7,1.0,0.513,italië,bologna
7,2.0,0.371,italië,bologna
7,3.0,0.059,italië,bologna
7,4.0,0.004,italië,bologna
7,5.0,0.004,italië,bologna
7,7.0,0.029,italië,bologna
7,8.0,0.007,italië,bologna
7,9.0,0.003,italië,bologna
7,10.0,0.0,italië,bologna
7,12.0,0.0,italië,bologna
7,13.0,0.0,italië,bologna
7,14.0,0.0,italië,bologna
7,15.0,0.0,italië,bologna
7,16.0,0.0,italië,bologna
7,17.0,0.0,italië,bologna
7,18.0,0.004,italië,bologna
7,21.0,0.0,italië,bologna
7,25.0,0.007,italië,bologna
7,26.0,0.0,italië,bologna
7,27.0,0.0,italië,bologna
8,1.0,0.493,italië,bologna
8,2.0,0.351,italië,bologna
8,3.0,0.083,italië,bologna
8,4.0,0.009,italië,bologna
8,5.0,0.002,italië,bologna
8,7.0,0.041,italië,bologna
8,8.0,0.009,italië,bologna
8,9.0,0.001,italië,bologna
8,10.0,0.0,italië,bologna
8,12.0,0.0,italië,bologna
8,13.0,0.0,italië,bologna
8,14.0,0.0,italië,bologna
8,15.0,0.0,italië,bologna
8,16.0,0.0,italië,bologna
8,17.0,0.001,italië,bologna
8,18.0,0.003,italië,bologna
8,21.0,0.0,italië,bologna
8,25.0,0.006,italië,bologna
8,26.0,0.0,italië,bologna
8,27.0,0.0,italië,bologna
9,1.0,0.38,italië,bologna
9,2.0,0.372,italië,bologna
9,3.0,0.135,italië,bologna
9,4.0,0.021,italië,bologna
9,5.0,0.016,italië,bologna
9,7.0,0.044,italië,bologna
9,8.0,0.019,italië,bologna
9,9.0,0.007,italië,bologna
9,10.0,0.0,italië,bologna
9,12.0,0.0,italië,bologna
9,13.0,0.0,italië,bologna
9,14.0,0.0,italië,bologna
9,15.0,0.0,italië,bologna
9,16.0,0.0,italië,bologna
9,17.0,0.0,italië,bologna
9,18.0,0.001,italië,bologna
9,21.0,0.0,italië,bologna
9,25.0,0.005,italië,bologna
9,26.0,0.0,italië,bologna
9,27.0,0.0,italië,bologna
10,1.0,0.277,italië,bologna
10,2.0,0.282,italië,bologna
10,3.0,0.163,italië,bologna
10,4.0,0.058,italië,bologna
10,5.0,0.138,italië,bologna
10,7.0,0.051,italië,bologna
10,8.0,0.022,italië,bologna
10,9.0,0.006,italië,bologna
10,10.0,0.0,italië,bologna
10,12.0,0.0,italië,bologna
10,13.0,0.0,italië,bologna
10,14.0,0.0,italië,bologna
10,15.0,0.0,italië,bologna
10,16.0,0.0,italië,bologna
10,17.0,0.001,italië,bologna
10,18.0,0.001,italië,bologna
10,21.0,0.0,italië,bologna
10,25.0,0.002,italië,bologna
10,26.0,0.0,italië,bologna
10,27.0,0.0,italië,bologna
11,1.0,0.202,italië,bologna
11,2.0,0.152,italië,bologna
11,3.0,0.143,italië,bologna
11,4.0,0.104,italië,bologna
11,5.0,0.296,italië,bologna
11,7.0,0.07,italië,bologna
11,8.0,0.028,italië,bologna
11,9.0,0.007,italië,bologna
11,10.0,0.0,italië,bologna
11,12.0,0.0,italië,bologna
11,13.0,0.0,italië,bologna
11,14.0,0.0,italië,bologna
11,15.0,0.0,italië,bologna
11,16.0,0.0,italië,bologna
11,17.0,0.0,italië,bologna
11,18.0,0.0,italië,bologna
11,21.0,0.0,italië,bologna
11,25.0,0.0,italië,bologna
11,26.0,0.0,italië,bologna
11,27.0,0.0,italië,bologna
12,1.0,0.233,italië,bologna
12,2.0,0.11,italië,bologna
12,3.0,0.104,italië,bologna
12,4.0,0.101,italië,bologna
12,5.0,0.346,italië,bologna
12,7.0,0.064,italië,bologna
12,8.0,0.02,italië,bologna
12,9.0,0.009,italië,bologna
12,10.0,0.0,italië,bologna
12,12.0,0.005,italië,bologna
12,13.0,0.0,italië,bologna
12,14.0,0.007,italië,bologna
12,15.0,0.002,italië,bologna
12,16.0,0.0,italië,bologna
12,17.0,0.0,italië,bologna
12,18.0,0.0,italië,bologna
12,21.0,0.0,italië,bologna
12,25.0,0.0,italië,bologna
12,26.0,0.0,italië,bologna
12,27.0,0.0,italië,bologna
1,1.0,0.282,italië,brindisi
1,2.0,0.39,italië,brindisi
1,3.0,0.173,italië,brindisi
1,4.0,0.024,italië,brindisi
1,5.0,0.026,italië,brindisi
1,7.0,0.069,italië,brindisi
1,8.0,0.024,italië,brindisi
1,9.0,0.004,italië,brindisi
1,12.0,0.0,italië,brindisi
1,14.0,0.0,italië,brindisi
1,15.0,0.0,italië,brindisi
1,16.0,0.0,italië,brindisi
1,17.0,0.002,italië,brindisi
1,18.0,0.0,italië,brindisi
1,20.0,0.0,italië,brindisi
1,21.0,0.0,italië,brindisi
1,23.0,0.0,italië,brindisi
1,24.0,0.0,italië,brindisi
1,25.0,0.005,italië,brindisi
1,26.0,0.0,italië,brindisi
1,27.0,0.0,italië,brindisi
2,1.0,0.38,italië,brindisi
2,2.0,0.298,italië,brindisi
2,3.0,0.154,italië,brindisi
2,4.0,0.025,italië,brindisi
2,5.0,0.045,italië,brindisi
2,7.0,0.063,italië,brindisi
2,8.0,0.022,italië,brindisi
2,9.0,0.007,italië,brindisi
2,12.0,0.0,italië,brindisi
2,14.0,0.001,italië,brindisi
2,15.0,0.001,italië,brindisi
2,16.0,0.0,italië,brindisi
2,17.0,0.002,italië,brindisi
2,18.0,0.0,italië,brindisi
2,20.0,0.0,italië,brindisi
2,21.0,0.0,italië,brindisi
2,23.0,0.0,italië,brindisi
2,24.0,0.0,italië,brindisi
2,25.0,0.002,italië,brindisi
2,26.0,0.0,italië,brindisi
2,27.0,0.0,italië,brindisi
3,1.0,0.393,italië,brindisi
3,2.0,0.329,italië,brindisi
3,3.0,0.139,italië,brindisi
3,4.0,0.028,italië,brindisi
3,5.0,0.009,italië,brindisi
3,7.0,0.077,italië,brindisi
3,8.0,0.017,italië,brindisi
3,9.0,0.004,italië,brindisi
3,12.0,0.0,italië,brindisi
3,14.0,0.0,italië,brindisi
3,15.0,0.0,italië,brindisi
3,16.0,0.0,italië,brindisi
3,17.0,0.001,italië,brindisi
3,18.0,0.002,italië,brindisi
3,20.0,0.0,italië,brindisi
3,21.0,0.0,italië,brindisi
3,23.0,0.0,italië,brindisi
3,24.0,0.0,italië,brindisi
3,25.0,0.003,italië,brindisi
3,26.0,0.0,italië,brindisi
3,27.0,0.0,italië,brindisi
4,1.0,0.415,italië,brindisi
4,2.0,0.299,italië,brindisi
4,3.0,0.146,italië,brindisi
4,4.0,0.035,italië,brindisi
4,5.0,0.01,italië,brindisi
4,7.0,0.069,italië,brindisi
4,8.0,0.02,italië,brindisi
4,9.0,0.001,italië,brindisi
4,12.0,0.0,italië,brindisi
4,14.0,0.0,italië,brindisi
4,15.0,0.0,italië,brindisi
4,16.0,0.0,italië,brindisi
4,17.0,0.001,italië,brindisi
4,18.0,0.001,italië,brindisi
4,20.0,0.0,italië,brindisi
4,21.0,0.0,italië,brindisi
4,23.0,0.001,italië,brindisi
4,24.0,0.0,italië,brindisi
4,25.0,0.003,italië,brindisi
4,26.0,0.0,italië,brindisi
4,27.0,0.0,italië,brindisi
5,1.0,0.409,italië,brindisi
5,2.0,0.346,italië,brindisi
5,3.0,0.148,italië,brindisi
5,4.0,0.029,italië,brindisi
5,5.0,0.008,italië,brindisi
5,7.0,0.039,italië,brindisi
5,8.0,0.014,italië,brindisi
5,9.0,0.0,italië,brindisi
5,12.0,0.0,italië,brindisi
5,14.0,0.0,italië,brindisi
5,15.0,0.0,italië,brindisi
5,16.0,0.0,italië,brindisi
5,17.0,0.001,italië,brindisi
5,18.0,0.0,italië,brindisi
5,20.0,0.0,italië,brindisi
5,21.0,0.0,italië,brindisi
5,23.0,0.0,italië,brindisi
5,24.0,0.0,italië,brindisi
5,25.0,0.005,italië,brindisi
5,26.0,0.0,italië,brindisi
5,27.0,0.0,italië,brindisi
6,1.0,0.641,italië,brindisi
6,2.0,0.243,italië,brindisi
6,3.0,0.072,italië,brindisi
6,4.0,0.009,italië,brindisi
6,5.0,0.002,italië,brindisi
6,7.0,0.018,italië,brindisi
6,8.0,0.004,italië,brindisi
6,9.0,0.002,italië,brindisi
6,12.0,0.0,italië,brindisi
6,14.0,0.0,italië,brindisi
6,15.0,0.0,italië,brindisi
6,16.0,0.0,italië,brindisi
6,17.0,0.001,italië,brindisi
6,18.0,0.001,italië,brindisi
6,20.0,0.0,italië,brindisi
6,21.0,0.0,italië,brindisi
6,23.0,0.001,italië,brindisi
6,24.0,0.0,italië,brindisi
6,25.0,0.006,italië,brindisi
6,26.0,0.0,italië,brindisi
6,27.0,0.0,italië,brindisi
7,1.0,0.835,italië,brindisi
7,2.0,0.121,italië,brindisi
7,3.0,0.023,italië,brindisi
7,4.0,0.002,italië,brindisi
7,5.0,0.002,italië,brindisi
7,7.0,0.008,italië,brindisi
7,8.0,0.002,italië,brindisi
7,9.0,0.0,italië,brindisi
7,12.0,0.0,italië,brindisi
7,14.0,0.0,italië,brindisi
7,15.0,0.0,italië,brindisi
7,16.0,0.0,italië,brindisi
7,17.0,0.001,italië,brindisi
7,18.0,0.001,italië,brindisi
7,20.0,0.0,italië,brindisi
7,21.0,0.0,italië,brindisi
7,23.0,0.001,italië,brindisi
7,24.0,0.0,italië,brindisi
7,25.0,0.004,italië,brindisi
7,26.0,0.0,italië,brindisi
7,27.0,0.0,italië,brindisi
8,1.0,0.707,italië,brindisi
8,2.0,0.228,italië,brindisi
8,3.0,0.041,italië,brindisi
8,4.0,0.003,italië,brindisi
8,5.0,0.001,italië,brindisi
8,7.0,0.01,italië,brindisi
8,8.0,0.003,italië,brindisi
